Up or Down,open,high,low,close,Consensus Estimate Revenue,Actual Revenue,Retained Earnings,Consensus Estimat Earnings Per share,Earnings Per Share,return on Assets,Gross Profit,Net Income,Gross Margin,Profit Margin,Working Capital,Current Ratio (CA/CL),Debt-To-Assets Ratio
0,203.6900024,207.5800018,196.5099945,198.3999939,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
1,204.2599945,208.6000061,201.1000061,206.7799988,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
1,206.5299988,218.3999939,205.75,217.3200073,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
0,215.7899933,218.8899994,213.0399933,213.5099945,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
0,208.1100006,216.2100067,207.4299927,212.1000061,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
1,215.5500031,216.7899933,212.7200012,215.6199951,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
1,216.3000031,218.5,213.0200043,218.2899933,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
0,217.6499939,218.2299957,214.3300018,216.4799957,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
1,216.8399963,220.1999969,214,217,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
1,219.1999969,219.3500061,215.2100067,217.9900055,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
0,214.9499969,215.6999969,210.6000061,211.2200012,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
0,213.5,214.0599976,208.1000061,210.7899933,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
1,212.5200043,217.8800049,210.3099976,217.3899994,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
1,215.6499939,222.3500061,214.25,218.9299927,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
0,218,220.3300018,214.2599945,217.8300018,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
0,216.2700043,216.9700012,211.2299957,211.9900055,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
0,212.5099945,212.8999939,202.1000061,204.5200043,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
0,205.3300018,205.3399963,197.1100006,197.1399994,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
0,193.2899933,193.3600006,185.0500031,189.25,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
1,186.9499969,194.0399933,183.5800018,192.3399963,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
0,193.0599976,194.6000061,187.8899994,188.9900055,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
0,190.4100037,190.8300018,181.5099945,182.3999939,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
1,191.6499939,194.6199951,190.5399933,194.1499939,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
0,194.7799988,195.5,187.3000031,188.3899994,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
1,194.7599945,195.3000031,188.75,192.2899933,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
1,191.8500061,198.0700073,191.5899963,197.1300049,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
0,197.0700073,199.6600037,195.1799927,196.0299988,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
1,198.8600006,199,193.6699982,196.2400055,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
0,195.9799957,198.3200073,190.1100006,191.9900055,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
1,191.0299988,196.7100067,189.1199951,195.3200073,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
0,193.5700073,195.8899994,190.0800018,190.4799957,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
1,191.2100067,193.9499969,188.3999939,193.0299988,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
0,190.0299988,191.1499939,187.6300049,189.5200043,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
0,188.5599976,189.6799927,178.5,180.5099945,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
0,179,180.75,170.25,180.2100067,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
1,182.0500031,184.8000031,179.5299988,181.2599945,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
0,182.4199982,184.4100037,180.3099976,181.2599945,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
0,182,183.1699982,179,179.3300018,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
1,182.6900024,183.1699982,180.5399933,182.5200043,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
0,181.9199982,183.5,172.4900055,174.3500061,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
1,175.0899963,179.6699982,174.2100067,179.0299988,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
0,179.2200012,179.6799927,175.6000061,177.2799988,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
0,177.7299957,178.5899963,176.1600037,176.2700043,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
0,176.3899994,176.6499939,172.2799988,173.8899994,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
0,169.6199951,174.5500031,166.9700012,173.8600006,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
0,173.3600006,175.1699982,172.4900055,173.1000061,10939.286,10876,1525,0.243,0.14,7.29498,23.455314,201,23.455314,0.579257,3558,1.460284605,0.564802748
1,175.8899994,179.4799957,175.5500031,179.0299988,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
0,179.2100067,180.5,176.0700073,177.5099945,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,175.9400024,178.25,174.0500031,177.6100006,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,178.0700073,184.6499939,177.5,182.6100006,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
0,182.7599945,184.3699951,177,178.5599976,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,181.1000061,182.3999939,177.1000061,179.3399963,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
0,179.6399994,180.7700043,178.1900024,178.8999939,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
0,179.4199982,179.4900055,175.75,175.9299927,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,175.8099976,178.8000031,173.5,178.4199982,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,180.1499939,183.3000031,178.5099945,181.6600037,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,181.9400024,190.25,181.1199951,189.4400024,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,190.8800049,195.9400024,190.3600006,194.4499969,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
0,190.7100067,192.8999939,189.0399933,190.9299927,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
0,190.7899933,191.7299957,185.2299957,186.0899963,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,185,188.4100037,183.8200073,187,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,186.9900055,188.1699982,184.6100006,187.8000031,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,189.3000031,194.8500061,188.7299957,193.3200073,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,193.0899963,196.5,192.3300018,195.3699951,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
0,193.6799927,195,190.1300049,192.1499939,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,194,195.6300049,189.6999969,194.4400024,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
0,173.8099976,179.9499969,172,179.4600067,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,179.6499939,181.9400024,176.8000031,181.7200012,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,182.8300018,187.8999939,181.8899994,187.6799927,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
0,186.2799988,186.5599976,182.9199982,183.1399994,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,182.6499939,184.9400024,182.0599976,184.1900024,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,184.9499969,186.4900055,182.9100037,185.4799957,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
0,184.5,185.6900024,181.7599945,184.9799957,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,183.4199982,187.6300049,182.5200043,185.5399933,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,187.1699982,192.5,185.6799927,191.5899963,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
0,191.0800018,193.5700073,186.1000061,191.3000031,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
0,191.2899933,191.5399933,183.2599945,184.4700012,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
0,177.7899933,181.6799927,175.1399994,179.9299927,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,180.0899963,183.4100037,179.3600006,182.5,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
0,182.6499939,184.75,180.5800018,182.2599945,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
0,181.9499969,182.9900055,180.2899933,180.5800018,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
0,179.6399994,180.75,176.9600067,178.8899994,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,179.6999969,180.7400055,178.3699951,179.1300049,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
0,177.5399933,179.1900024,176.5,178.5299988,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,178.8999939,184.2899933,177.9499969,183.8000031,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
0,183.8899994,184,179.0099945,179.6900024,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,179.8899994,180.4900055,176.5800018,180.0399933,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
0,179.4799957,181.8399963,178.9199982,179.3000031,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,179,181.8200073,178.1799927,180.2599945,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,178.6799927,183.5,178.0399933,181.0899963,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,182.6499939,185.5,182.3999939,183.7700043,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,184.1699982,188.3800049,183.8000031,187.6399994,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
0,186.7899933,187.1999969,183.4400024,184.3200073,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
0,184.1300049,185.3999939,182.1999969,183.3899994,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,183.9199982,184.8699951,180.7700043,184.5899963,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
0,183.6499939,184.3200073,181.1399994,182.2599945,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,182.0200043,184.4299927,180.3000031,184.4299927,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,183.2799988,185.6799927,182.3500061,185.0500031,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,183.4499969,186.6799927,183,185.5200043,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,184.8800049,194.4100037,182.8800049,192.3300018,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
0,192.5,194.2799988,191.2599945,191.7299957,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,190.5399933,194.0599976,190.2599945,192.3999939,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,192.0099945,196.1999969,191.8000031,195.0399933,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,196.4799957,202.9700012,195.5,202.8699951,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,203.5899963,209.8500061,202.8800049,205.4400024,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
0,206.1399994,207,200.3099976,201.1600037,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
1,201.2799988,205.3099976,200.6300049,204.6100006,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
0,205.0200043,206.8500061,201.8699951,202.5099945,18255.303,17431,1715,0.163,0.38,6.849496,20.658597,191,20.658597,1.015432,3234,1.401988813,0.567192464
0,198.0200043,199.8999939,197,198.0500031,12901.676,13185,1778,0.07,0.28,5.244461,23.95146,63,23.95146,0.985969,2926,1.325907775,0.592421539
1,198.2400055,202.3899994,197.5,199.6600037,12901.676,13185,1778,0.07,0.28,5.244461,23.95146,63,23.95146,0.985969,2926,1.325907775,0.592421539
0,196.9499969,197.6799927,192.3600006,193.9900055,12901.676,13185,1778,0.07,0.28,5.244461,23.95146,63,23.95146,0.985969,2926,1.325907775,0.592421539
1,193.5500031,196.0299988,193.5500031,194.3899994,12901.676,13185,1778,0.07,0.28,5.244461,23.95146,63,23.95146,0.985969,2926,1.325907775,0.592421539
0,192.0200043,194.1999969,190.5,191.8699951,12901.676,13185,1778,0.07,0.28,5.244461,23.95146,63,23.95146,0.985969,2926,1.325907775,0.592421539
0,192.75,193.5200043,186.5700073,186.9799957,12901.676,13185,1778,0.07,0.28,5.244461,23.95146,63,23.95146,0.985969,2926,1.325907775,0.592421539
1,189.6300049,191.9700012,186.7899933,187.9700012,12901.676,13185,1778,0.07,0.28,5.244461,23.95146,63,23.95146,0.985969,2926,1.325907775,0.592421539
1,188.0599976,192.2599945,185.6100006,190.6900024,12901.676,13185,1778,0.07,0.28,5.244461,23.95146,63,23.95146,0.985969,2926,1.325907775,0.592421539
0,189.8999939,189.9400024,186.2599945,188.4600067,12901.676,13185,1778,0.07,0.28,5.244461,23.95146,63,23.95146,0.985969,2926,1.325907775,0.592421539
0,189.0099945,189.4700012,183.6499939,185.5,12901.676,13185,1778,0.07,0.28,5.244461,23.95146,63,23.95146,0.985969,2926,1.325907775,0.592421539
1,187.2100067,190.0399933,186.8699951,188.3899994,12901.676,13185,1778,0.07,0.28,5.244461,23.95146,63,23.95146,0.985969,2926,1.325907775,0.592421539
1,188.8200073,193.4499969,188.7400055,191.0700073,12901.676,13185,1778,0.07,0.28,5.244461,23.95146,63,23.95146,0.985969,2926,1.325907775,0.592421539
1,192.9299927,194.5500031,189.75,191.1000061,12901.676,13185,1778,0.07,0.28,5.244461,23.95146,63,23.95146,0.985969,2926,1.325907775,0.592421539
0,192.3399963,193.4799957,189.8000031,189.9799957,12901.676,13185,1778,0.07,0.28,5.244461,23.95146,63,23.95146,0.985969,2926,1.325907775,0.592421539
0,188.9900055,188.9900055,185.5099945,188.2400055,12901.676,13185,1778,0.07,0.28,5.244461,23.95146,63,23.95146,0.985969,2926,1.325907775,0.592421539
1,188.6799927,190.6999969,186.5099945,190.3300018,12901.676,13185,1778,0.07,0.28,5.244461,23.95146,63,23.95146,0.985969,2926,1.325907775,0.592421539
1,191.6699982,194.8000031,191.6000061,194.4199982,12901.676,13185,1778,0.07,0.28,5.244461,23.95146,63,23.95146,0.985969,2926,1.325907775,0.592421539
1,193.5700073,196.3600006,193.0200043,195.9900055,12901.676,13185,1778,0.07,0.28,5.244461,23.95146,63,23.95146,0.985969,2926,1.325907775,0.592421539
1,224.8300018,228.6900024,220.2200012,226.8500061,12901.676,13185,1778,0.07,0.28,5.244461,23.95146,63,23.95146,0.985969,2926,1.325907775,0.592421539
1,223.9499969,233.8399963,223.0500031,231.8999939,12901.676,13185,1778,0.07,0.28,5.244461,23.95146,63,23.95146,0.985969,2926,1.325907775,0.592421539
0,229.3999939,232.9700012,228.3999939,230.0399933,12901.676,13185,1778,0.07,0.28,5.244461,23.95146,63,23.95146,0.985969,2926,1.325907775,0.592421539
1,227.8200073,231.4400024,227.3999939,230.25,12901.676,13185,1778,0.07,0.28,5.244461,23.95146,63,23.95146,0.985969,2926,1.325907775,0.592421539
